"Dealer Name","Contact Person","Address","City","State","Contact 1","Contact 2","Email"
"Trisha Honda","Hari Babu K","Trisha Honda ,  Opp New Police  Station,Main Road Tekkali. 532201","Tekkali","Andhra Pradesh","9640940975/08942-244155","9640940940","trishahondasales@outlook.com"
"Pranav Honda","Mr. Sridhar Namburu","2-1-69 Shivaji Chowk Gandhinagar 522201","Tenali","Andhra Pradesh","","9866378899","pranavmotorshonda@gmail.com"
"Pranav Honda","Sridhar Namburu","11-16-98/1, Nizampatnam Road, Repalle - 522265 522265","Tenali","Andhra Pradesh","","9866378899","pranavmotorshonda@gmail.com"
"Kun Honda","Mr. Umaapathy","Survey No . 219/1 Door No. 16-257, Panagal Road, Srikalahasti 517640","Tirupati","Andhra Pradesh","","9505504961","kunhondatirupathi@hotmail.com"
"Kun Honda","Mr. Uppuswamy Arun Kumar","19-3-10/D1,Badri Nagar,Renigunta Road,Tirupathi.Chittoor Dist. 517501","Tirupati","Andhra Pradesh","","9840873170","kunhondatirupathi@hotmail.com"
"Sagar Honda","Mr. Bandaru Saagar","Door No 9-66/15C,New Maruthi Nagar,Air Bye Pass Road,M R Palli Village,Tirupati,Andhra Pradesh 517502","Tirupati","Andhra Pradesh","","9000434445","sagarhonda2013@yahoo.co.in"
"Sagar Honda","Mr.Saagar Bandaru","Plot No 4/14, Narayanavanam Road, Opp To Srs College, Puttur - 517583 517583","Tirupati","Andhra Pradesh","","9391832808","sagarhonda2013@yahoo.co.in"
"Sagar Honda","Mr.Saagar Bandaru","1-1353/16 Opp To R&B Guest House, Tirupati Road - Piler - 517214 517214","Tirupati","Andhra Pradesh","","9391832808","sagarhonda2013@yahoo.co.in"
"Sri Hari Hara Honda","Ravi","Sri Hari Hara Automobiles,S.No44/A ,Padmavathi Nagar,Chennai Road,Varadaiahpaleam,Chitoor 517541","Tirupati","Andhra Pradesh","","9949932899","ravi.hondavpm@gmail.com"
"Srikara Honda","V V Giri","3-4-40, Opp Fire Office, GNT Road 533401","Tuni","Andhra Pradesh","9490708869","9490708869","tuni.srikara@gmail.com"
"Siva Honda","A.Rajni Kanth","Opp.Canara Bank. Kuppam Road, V.Kota 517424","V.Kota","Andhra Pradesh","","9052699799","siva.honda@yahoo.com"
"Aishwarya Honda","Seshagiri Krishna","#10/33, Nuziveedu Road, Vissannapeta,Krishna 521215","Vijayawada","Andhra Pradesh","","9000866319","aishwaryahonda@gmail.com"
"Anvita Honda","Shyam Prasad","40-1-57, Beside Trendset Mall, Benz Circle, M.G.Road, Vijayawada 520010","Vijayawada","Andhra Pradesh","0866-6628333,9225 9225 99","7337000788","anvitahonda@gmail.com"
"Apple Honda","Gummadi Nagendra Babu","Sri Lakshmi Nilayam Dr No 44-189(1) Oppsri Chaitanya  Techno School Raithupet,Nandigama 521185","Vijayawada","Andhra Pradesh","","9441028324","applehonda123@gmail.com"
"Leo Honda","Ayyapu Sujana Saradhi","No 232/1, Vtps Road, Ibrahimpatanam-521456 521456","Vijayawada","Andhra Pradesh","","9848686966","leohondaibm@gmail.com"
"Mithra Honda","Madhusudana Sharma","Rs 162/1C3,,Narayananagar,Nuzvid By Pass ,Mylavaram 521230","Vijayawada","Andhra Pradesh","","9440893263","mithrahonda@gmail.com"
"Mithra Honda","Mr. Madhusudhana Sarma Maganti","D.N0. 32-26-126/11, Opp. Bsnl Building, Eluru Road, Machavaram, Vijaywada, A.P. 520004","Vijayawada","Andhra Pradesh","","8297557144","madhumaganti@gmail.com"
"Mithra Honda","Madhusudana Sharma","D.No 6-839,Sriramrajanna Complex Opp: Bank Of India Jaggaiahpet 521175 521175","Vijayawada","Andhra Pradesh","","9440893263","mithrahonda@gmail.com"
"Sri Santosh Honda","Mr.Srikanth Cuhukapalli","Opp: Ravindra Bharathi School, Ashok Nagar, Kanuru, Krishna Dt. 520007","Vijayawada","Andhra Pradesh","","9642768999","santoshautomotivesvja@gmail.com"
"Sri Santosh Honda","Mr.Srikanth Cuhukapalli","Opp:Bus Stand, Main Raod, Eluru Raod, Gannavaram, Krishna Dt. 521101","Vijayawada","Andhra Pradesh","","9642768999","santoshautomotivesvja@gmail.com"
"Sri Santosh Honda","Mr.Sridar","14/3 Main Road,Kankipadu,Vijayawada , Krishana Dt 521151","Vijayawada","Andhra Pradesh","","9949422233","santoshautomotiveskkp@gmail.com"
"Sri Santosh Honda","Mr. Srikanth Chukkapalli","Opp: Ntr Health University 520004","Vijayawada","Andhra Pradesh","","9642768999","sree7788@yahoo.com"
"Sri Shivani Honda","P Lokesh Kumar","Door No:7-316 Bus Stand Road,Nizvidu,Krishna Dist 521201","Vijayawada","Andhra Pradesh","","9985127999","sivanihonda@gmail.com"
"Srispandana Honda","Kalyanam Venkateswara Rao","11-165/1, Main Roadd, Kanchikacherla, Krishna. 521180","Vijayawada","Andhra Pradesh","","9848781691","srispandanahonda@gmail.com"
"Vihari Honda","AVS Prakash","43-2-61/1,Daba Kottu Center,Ajithsingh Nagar,Vijayawada, Krishna,Andhra Pradesh. 520015","Vijayawada","Andhra Pradesh","9703247365","9703218822","viharihonda@gmail.com"
"Hamsa Honda","A.Anusha","#39-6-71/3/11-1,Mourya Chambers,Beside Passport Office,Murali Nagar,viskhapatnam  530007","Visakhapatnam","Andhra Pradesh","0891-2784449","8008924567","hamsahonda@gmail.com"
"Hamsa Honda","R.Satyanarayan  Raju","Tagarapuvalasa 531162","Visakhapatnam","Andhra Pradesh","","8008555226, 8008924567","hamsahonda@gmail.com"
"Hamsa Honda","R.Satyanarayan  Raju","Nad ( Butchhi Rajupalem ) 530027","Visakhapatnam","Andhra Pradesh","","8008555226, 8008924567","hamsahonda@gmail.com"
"Hamsa Honda","G Mohan","Seshadri Complex, Anakapalli Road , Sabbavaram  531035","Visakhapatnam","Andhra Pradesh","8106034646","8106034646","hamsa.sabbavaram@gmail.com"
"Jupiter Honda","Raghu Ram","Do No.39-15-132, Lic X Road, Dabagardens, Visakhapatnam  530 020","Visakhapatnam","Andhra Pradesh","0891 2712777 / 2712799","9849124212","jupiterhonda@gmail.com / jupiterhonda@yahoo.com"
"Leela Honda","Mr. Mohan Madhur Thota","Near By-Pass Road Jn,Pudimadaka Road,Anakapalli 531001","Visakhapatnam","Andhra Pradesh","","8924226699, 9908727747","leelahonda.akp@gmail.com"
"Leela Honda","Mr.Mohan Madhur Thota","Leela Honda, Kgk Complex, Yelamanchili 531055","Visakhapatnam","Andhra Pradesh","","8790911338","mm.thota@gmail.com"
"Leela Honda","Mr.Mohan Madhur Thota","Chodavaram, Opp. Forest Dept. Anakapalle Road, Chodavaram-531036 531036","Visakhapatnam","Andhra Pradesh","","8790911338","mm.thota@gmail.com"
"Leela Honda","Mr.Mohan Madhur Thota","Leela Honda, Gvr Nagar ,Opp.Gms School,Payakaraopeta, Visakhapatnam  531126","Visakhapatnam","Andhra Pradesh","","8790911338","mm.thota@gmail.com"
"Radhe Shyam Honda","K Chaitanya","Beside Annapurna Theater, Towards Duvvada Railway Station, Kurmannapalem, Visakhapatnam  530046","Visakhapatnam","Andhra Pradesh","9603378672","9246188887","service.kurmannapalem@gmail.com"
"Radhe Shyam Honda","Mr.Krishnam Raju","Beside Essar Petrol Bunk, Sriharipuram, Visakhapatnam - 530011. 530011","Visakhapatnam","Andhra Pradesh","","9704021666","radheshyamhonda2@gmail.com"
"Radhe Shyam Honda","Mr.Krishnam Raju","Cenimahal Junction, Beside Venkata Swetha Weigh Bridge, Atchuthapuram Road, Parawada, Visakhapatnam - 531020 531020","Visakhapatnam","Andhra Pradesh","","9704021666","radheshyamhonda2@gmail.com"
"Radhe Shyam Honda","Mr.Krishnam Raju","Beside Electrical Substation, Anakapalli Road, Sabbavaram - 531035 531035","Visakhapatnam","Andhra Pradesh","","9704021666","radheshyamhonda2@gmail.com"
"Radhe Shyam Honda","Mr. D Srinivasa Varma","#1-1-6, Nh5 Road, Beside Pump House,Akkireddypalem, Bhpv Post, Gajuwaka 530012","Visakhapatnam","Andhra Pradesh","","9704021666","dantuluri_varma@yahoo.com"
"Radhe Shyam Honda","Mr.Krishnam Raju","2-5/5, Opp: Bus Stop, Sujathanagar, Pendurthi, Visakhapatnam - 530051. 530051","Visakhapatnam","Andhra Pradesh","","9704021666","radheshyamhonda2@gmail.com"
"Vishnu Honda","Mr. N. Ranga","Opp. Shivalayam, Main Road, Narsipatnam 531116","Visakhapatnam","Andhra Pradesh","","9949931444","vishnuhonda@gmail.com"
"Vishnu Honda","Mr. N. Ranga","Near Pepsi Godown, Main Road, Madhurawada 530048","Visakhapatnam","Andhra Pradesh","","9949931444","vishnuhonda@gmail.com"
"Vishnu Honda","Mr. Ranga Nagubandi","D No:9-5-28/A,Shivajipalem Busstop,Isukathota,Nh-5 530017","Visakhapatnam","Andhra Pradesh","","9949931444","rangakodad@gmail.com"
"Hamsa  Honda","Mahesh P","Hamsa  Honda,D No 2-5/5,Opp BRTS Bus Stop,Sujatha Nagar,Pendurthi,Vizag  530051","vizag","Andhra Pradesh","7674822226","7674822226","hamsa.sujathanagar@gmail.com"
"Dadi Honda","Mr. Girish","A-5, Industrial Estate Of Apiic Ltd. V.T. Agraharam, Vizianagaram 535004","Vizianagaram","Andhra Pradesh","0891-3255891","9848521659","dadihonda@gmail.com"
"Dadi Honda","Mr.D.Girish Kumar","Dadi Honda,Opp:Santoshimatha Temple, Bridge Down , Vizag Road, Bobbili-535558 535558","Vizianagaram","Andhra Pradesh","","9848521659","dadihonda@gmail.com"
"Dadi Honda","Mr.D.Girish Kumar","Dadi Honda, Beside Sai Ram Degree Colllege,By Pass Road, Belgam Parvathipuram-535501 535501","Vizianagaram","Andhra Pradesh","","9848521659","dadihonda@gmail.com"
"Radhika Honda","Varaprasad","8-100 Chilaka Apparao Building , Mro Office, Kothavalsa, Vizianagaram -  535183  535183","Vizianagaram","Andhra Pradesh","","8978965626","radhikahondakv@gmail.com"
"Sri Syamala Honda","Mr.G Ramesh","21-44-1 Dandigam Road ,Salur 535591","Vizianagaram","Andhra Pradesh","","8099886633","syamala.honda@gmail.com"
